engine,agents,sessions,motions,actions,narrative,holdsAt,memory
rule,7,1,20,222,14926862,448,3842880
rule,7,1,20,222,9906267,230,6481832
rule,7,1,20,222,9670695,260,9120768
rule,7,1,20,222,9731136,265,14399792
rule,7,1,20,222,9714099,200,17038728
rule,7,1,20,222,9910193,393,19677664
rule,7,1,20,222,10113362,258,22316600
rule,7,1,20,222,9558074,208,27594464
rule,7,1,20,222,9850238,295,30235432
rule,7,1,21,233,10228912,338,32874368
rule,7,1,21,233,10228979,270,35513304
rule,7,1,21,233,10155627,250,40791176
rule,7,1,21,233,10183981,220,43430120
rule,7,1,21,233,10146707,320,46070064
rule,7,1,21,233,10181036,235,51347912
rule,7,1,21,233,10784927,560,53986848
rule,7,1,21,233,11420314,235,56625784
rule,7,1,21,233,10653398,230,61904664
rule,7,1,21,233,10462156,247,64543600
rule,7,1,22,244,11382079,430,67182536
rule,7,1,22,244,11408021,218,72460408
rule,7,1,22,244,11427183,525,75099344
rule,7,1,22,244,11381739,412,80377208
rule,7,1,22,244,31740188,300,83016144
rule,7,1,22,244,13500974,355,88296048
rule,7,1,22,244,11257935,250,90935480
rule,7,1,22,244,10934976,347,93574416
rule,7,1,22,244,10845412,337,98854312
rule,7,1,22,244,11066978,760,101493248
rule,7,1,23,255,11860792,282,106771120
rule,7,1,23,255,11900021,227,109410296
rule,7,1,23,255,11704673,397,114689416
rule,7,1,23,255,11788112,245,119968296
rule,7,1,23,255,12046420,242,122607232
rule,7,1,23,255,11917459,567,127885152
rule,7,1,23,255,12012846,390,130524088
rule,7,1,23,255,11972559,255,135421400
rule,7,1,23,255,17720941,253,3796616
rule,7,1,23,255,11889973,270,9112440
rule,7,1,24,266,12757832,285,14428264
rule,7,1,24,266,12861672,270,17085672
rule,7,1,24,266,12808608,242,22400488
rule,7,1,24,266,12761544,335,25057896
rule,7,1,24,266,12786753,353,30372712
rule,7,1,24,266,12751596,372,35689560
rule,7,1,24,266,12768723,240,38346968
rule,7,1,24,266,12747597,288,43661800
rule,7,1,24,266,12786254,505,48976616
rule,7,1,24,266,12736263,320,51635032
rule,7,1,25,277,13786736,487,56949840
rule,7,1,25,277,13574495,355,62265152
rule,7,1,25,277,13797886,292,67582000
rule,7,1,25,277,13646900,255,70240416
rule,7,1,25,277,13616046,255,75555232
rule,7,1,25,277,13571669,325,80871056
rule,7,1,25,277,13798449,315,86185864
rule,7,1,25,277,13626135,308,88843272
rule,7,1,25,277,13623424,415,94159144
rule,7,1,25,277,13660928,275,99474968
rule,7,1,26,288,14518539,197,104789784
rule,7,1,26,288,14301489,215,110104592
rule,7,1,26,288,14315692,205,112762000
rule,7,1,26,288,14381650,238,118076928
rule,7,1,26,288,14696836,225,123391792
rule,7,1,26,288,13993090,212,128708640
rule,7,1,26,288,13640394,250,134023568
rule,7,1,26,288,20855875,240,4208400
rule,7,1,26,288,13818080,370,9560416
rule,7,1,26,288,14274218,250,14913440
rule,7,1,27,299,15050062,357,20265456
rule,7,1,27,299,15065388,212,25617448
rule,7,1,27,299,15082254,358,30969464
rule,7,1,27,299,15254240,197,36321720
rule,7,1,27,299,16449326,295,41674984
rule,7,1,27,299,15250090,255,47029032
rule,7,1,27,299,15608146,227,52381544
rule,7,1,27,299,15499307,312,57735584
rule,7,1,27,299,15581783,400,63088088
rule,7,1,27,299,15775643,400,68440152
rule,7,1,28,310,16760731,380,73794192
rule,7,1,28,310,16652840,322,79146208
rule,7,1,28,310,16217885,325,84498272
rule,7,1,28,310,16189902,250,89850288
rule,7,1,28,310,15835647,252,95202296
rule,7,1,28,310,16227869,192,100556344
rule,7,1,28,310,16264465,285,105908360
rule,7,1,28,310,16271882,190,113937504
rule,7,1,28,310,16368445,195,119291552
rule,7,1,28,310,16285270,230,124643568
rule,7,1,29,321,17254190,250,129996592
rule,7,1,29,321,17194985,290,135350640
rule,7,1,29,321,20662038,397,6299304
rule,7,1,29,321,16614766,557,11689272
rule,7,1,29,321,16554326,337,19774584
rule,7,1,29,321,16681368,235,25166088
rule,7,1,29,321,16617360,323,30557832
rule,7,1,29,321,16565797,255,35948040
rule,7,1,29,321,16753766,245,41337496
rule,7,1,29,321,25403839,247,49423728
rule,7,1,30,332,17632684,207,54815232
rule,7,1,30,332,17662686,240,60206736
rule,7,1,30,332,17994892,302,68292000
rule,7,1,30,332,18167485,457,73682480
rule,7,1,30,332,17831733,333,79074992
rule,7,1,30,332,17802130,253,87163760
rule,7,1,30,332,17769729,310,92553240
rule,7,1,30,332,17790307,213,97942712
rule,7,1,30,332,19244893,310,106028952
rule,7,1,30,332,16756502,307,111418424
rule,7,1,31,343,17562681,240,116807896
rule,7,1,31,343,17440740,305,124894248
rule,7,1,31,343,17554938,237,130284728
rule,7,1,31,343,45109839,255,6135416
rule,7,1,31,343,17510137,235,13164344
rule,7,1,31,343,17562100,235,20193272
rule,7,1,31,343,17534494,227,23707736
rule,7,1,31,343,17498265,213,30736776
rule,7,1,31,343,40389228,345,37765704
rule,7,1,31,343,17246582,368,44794872
rule,7,1,32,354,18146507,580,51823800
rule,7,1,32,354,18157612,423,58852968
rule,7,1,32,354,24310167,457,65881888
rule,7,1,32,354,17607877,365,72912848
rule,7,1,32,354,17618097,355,79941776
rule,7,1,32,354,17776331,383,86970712
rule,7,1,32,354,17677123,352,93999640
rule,7,1,32,354,17568122,425,101030600
rule,7,1,32,354,17932965,412,108059528
rule,7,1,32,354,18004121,487,115088952
rule,7,1,33,365,19162374,400,122117880
rule,7,1,33,365,19415620,340,129147816
rule,7,1,33,365,19075559,445,136176728
rule,7,1,33,365,19488316,360,143205704
rule,7,1,33,365,19748902,313,150234680
rule,7,1,33,365,20305377,355,157265640
rule,7,1,33,365,18843149,420,164295064
rule,7,1,33,365,20342950,363,174840496
rule,7,1,33,365,44578608,418,10370728
rule,7,1,33,365,18620471,630,17399768
rule,7,1,34,376,19610292,390,24428712
rule,7,1,34,376,19594146,375,31458648
rule,7,1,34,376,19686857,382,38487576
rule,7,1,34,376,19680779,260,49032992
rule,7,1,34,376,19824705,380,56064960
rule,7,1,34,376,19611309,348,63093888
rule,7,1,34,376,19606977,380,70122816
rule,7,1,34,376,19659722,568,77151744
rule,7,1,34,376,19723559,422,87698176
rule,7,1,34,376,19590552,370,94727104
rule,7,1,35,387,20689141,410,101756032
rule,7,1,35,387,20688293,280,108785968
rule,7,1,35,387,20776787,507,119329360
rule,7,1,35,387,20742931,547,126358400
rule,7,1,35,387,20724004,317,133387440
rule,7,1,35,387,20695756,400,140418400
rule,7,1,35,387,20720566,340,150963816
rule,7,1,35,387,20659814,380,157993752
rule,7,1,35,387,20911975,375,165023176
rule,7,1,35,387,20668958,382,175566616
rule,7,1,36,398,21739718,380,181902888
rule,7,1,36,398,59612301,470,20422536
rule,7,1,36,398,21845182,273,27451432
rule,7,1,36,398,21764238,390,34480328
rule,7,1,36,398,21718464,398,41511256
rule,7,1,36,398,21834442,367,48540152
rule,7,1,36,398,21813458,575,62599960
rule,7,1,36,398,21940388,405,69628856
rule,7,1,36,398,22823322,372,76657752
rule,7,1,36,398,22910350,375,83688680
rule,7,1,37,409,23393679,367,90718584
rule,7,1,37,409,22822740,463,104776376
rule,7,1,37,409,22876352,358,111805272
rule,7,1,37,409,22811149,297,118834168
rule,7,1,37,409,22840354,317,125864072
rule,7,1,37,409,22883586,407,139922872
rule,7,1,37,409,23035329,385,146952776
rule,7,1,37,409,22905235,403,153981752
rule,7,1,37,409,22915763,407,161010648
rule,7,1,37,409,23092741,447,175068440
rule,7,1,38,420,24130605,420,182097336
rule,7,1,38,420,24448452,323,189126344
rule,7,1,38,420,25975812,327,203184632
rule,7,1,38,420,25228504,415,210213528
rule,7,1,38,420,25371027,447,217243432
rule,7,1,38,420,25940395,423,224272328
rule,7,1,38,420,25319757,327,238330112
rule,7,1,38,420,26289720,515,245359008
rule,7,1,38,420,25362730,290,252388912
rule,7,1,38,420,25538918,523,266446816
rule,7,1,39,431,28424514,382,273475712
rule,7,1,39,431,27729718,417,280504608
rule,7,1,39,431,28086568,415,294562400
rule,7,1,39,431,27249979,385,301593328
rule,7,1,39,431,26531493,365,308622224
rule,7,1,39,431,27060222,537,322680512
rule,7,1,39,431,26641880,427,329709408
rule,7,1,39,431,27258338,552,343768208
rule,7,1,39,431,26524140,490,350797104
rule,7,1,39,431,27197866,388,356458024
rule,7,1,40,442,34649751,372,20086656
rule,7,1,40,442,26506555,348,27115552
rule,7,1,40,442,26507679,308,41175376
rule,7,1,40,442,26591590,340,48204272
rule,7,1,40,442,26578324,475,62264080
rule,7,1,40,442,26617496,322,69295008
rule,7,1,40,442,26556105,875,76323904
rule,7,1,40,442,26535908,370,90381688
rule,7,1,40,442,26542818,445,97412616
rule,7,1,40,442,26510098,345,111470520
rule,7,1,41,453,28198568,385,118501448
rule,7,1,41,453,28088973,417,132560248
rule,7,1,41,453,28054148,563,139589144
rule,7,1,41,453,28089531,525,153646936
rule,7,1,41,453,28006561,328,160675832
rule,7,1,41,453,27914422,360,174733624
rule,7,1,41,453,28064071,363,181762520
rule,7,1,41,453,28901666,322,195821320
rule,7,1,41,453,29411253,610,202850216
rule,7,1,41,453,28572105,423,216909016
rule,7,1,42,464,29412411,653,223937912
rule,7,1,42,464,29379871,410,237995704
rule,7,1,42,464,29456622,362,245026632
rule,7,1,42,464,29407918,347,259084424
rule,7,1,42,464,29526217,238,273146296
rule,7,1,42,464,29418448,353,280176200
rule,7,1,42,464,29545253,382,294234488
rule,7,1,42,464,29482314,460,301263384
rule,7,1,42,464,29909052,430,315321160
rule,7,1,42,464,29368843,380,322350056
rule,7,1,43,475,30835863,320,336409992
rule,7,1,43,475,30837041,367,350471864
rule,7,1,43,475,55529129,380,21775920
rule,7,1,43,475,30837906,360,32998904
rule,7,1,43,475,30972179,388,44221888
rule,7,1,43,475,30895147,388,55442840
rule,7,1,43,475,30862076,333,66667872
rule,7,1,43,475,31332360,375,77888824
rule,7,1,43,475,31630655,683,89109776
rule,7,1,43,475,34488463,327,100330728
rule,7,1,44,486,32273079,350,111551680
rule,7,1,44,486,32293464,385,122772632
rule,7,1,44,486,32263963,368,133993584
rule,7,1,44,486,32304337,322,145214536
rule,7,1,44,486,32361852,388,156435488
rule,7,1,44,486,32261985,385,167656440
rule,7,1,44,486,32366089,450,178877440
rule,7,1,44,486,32299039,517,190098392
rule,7,1,44,486,32304570,282,201320352
rule,7,1,44,486,32344008,370,212541304
rule,7,1,45,497,33808205,400,234983208
rule,7,1,45,497,33804263,403,246204160
rule,7,1,45,497,33734613,532,257425112
rule,7,1,45,497,33660511,395,268648096
rule,7,1,45,497,33785589,393,279871080
rule,7,1,45,497,33832914,433,291092032
rule,7,1,45,497,33869107,340,302313992
rule,7,1,45,497,33831167,590,313534944
rule,7,1,45,497,35199511,430,335976848
rule,7,1,45,497,35041220,478,347197800
rule,7,1,46,508,35427059,365,358420784
rule,7,1,46,508,35219318,325,369643768
rule,7,1,46,508,37222197,393,380865728
rule,7,1,46,508,37268213,402,392086680
rule,7,1,46,508,38147768,295,414531624
rule,7,1,46,508,37897714,615,425752576
rule,7,1,46,508,37714740,497,436973528
rule,7,1,46,508,37520025,470,448194480
rule,7,1,46,508,37911427,290,459417464
rule,7,1,46,508,37234096,335,470638416
rule,7,1,47,519,39160449,387,493080320
rule,7,1,47,519,39556555,498,504301272
rule,7,1,47,519,39461910,385,515522224
rule,7,1,47,519,39755989,330,526743176
rule,7,1,47,519,39033654,345,537964624
rule,7,1,47,519,40409507,550,560406528
rule,7,1,47,519,40113345,410,569445944
rule,7,1,47,519,51497151,320,19883568
rule,7,1,47,519,38002379,355,42325464
rule,7,1,47,519,37794394,367,53548448
rule,7,1,48,530,39452995,367,64771432
rule,7,1,48,530,39666288,403,75992384
rule,7,1,48,530,39653012,395,98434288
rule,7,1,48,530,39515716,437,109657272
rule,7,1,48,530,39399949,445,120878224
rule,7,1,48,530,39381703,303,132099176
rule,7,1,48,530,39619730,405,154542080
rule,7,1,48,530,39564714,390,165763032
rule,7,1,48,530,39387602,518,176984480
rule,7,1,48,530,39555566,330,188205432
rule,7,1,49,541,40930773,390,210651416
rule,7,1,49,541,41226499,563,221872368
rule,7,1,49,541,41782055,337,233093816
rule,7,1,49,541,41204795,397,255535720
rule,7,1,49,541,41083232,377,266756672
rule,7,1,49,541,41047132,400,277977624
rule,7,1,49,541,40956856,390,300423600
rule,7,1,49,541,41243627,387,311644552
rule,7,1,49,541,41117318,392,322867536
rule,7,1,49,541,41060948,392,334088488
rule,7,1,50,552,43042546,475,356530888
rule,7,1,50,552,42827842,330,367751840
rule,7,1,50,552,42991685,412,390193744
rule,7,1,50,552,42981427,342,401418776
rule,7,1,50,552,42867947,330,412641760
rule,7,1,50,552,42955263,605,435083664
rule,7,1,50,552,42758498,960,446304608
rule,7,1,50,552,42729570,375,457525560
rule,7,1,50,552,43226914,535,479967464
rule,7,1,50,552,43055861,377,491188416
rule,7,1,51,563,45000225,327,513630320
rule,7,1,51,563,44578547,737,524851272
rule,7,1,51,563,44424572,355,536072224
rule,7,1,51,563,44722711,390,558515632
rule,7,1,51,563,44431754,415,567553592
rule,7,1,51,563,49397625,335,21613720
rule,7,1,51,563,44413850,420,49939768
rule,7,1,51,563,44518203,580,64106872
rule,7,1,51,563,44575545,343,78270904
rule,7,1,51,563,44377031,338,92433928
rule,7,1,52,574,46364697,410,106596944
rule,7,1,52,574,46577340,438,120759968
rule,7,1,52,574,46561324,303,134922992
rule,7,1,52,574,47112374,370,163251072
rule,7,1,52,574,46488008,340,177414592
rule,7,1,52,574,46647358,473,191577856
rule,7,1,52,574,46247341,410,205740880
rule,7,1,52,574,46256971,327,219903904
rule,7,1,52,574,46598589,423,234067424
rule,7,1,52,574,46098781,377,262393472
rule,7,1,53,585,47973322,410,276560576
rule,7,1,53,585,47943526,497,290727680
rule,7,1,53,585,48110917,348,304890704
rule,7,1,53,585,48167345,330,319053728
rule,7,1,53,585,48200902,323,347379776
rule,7,1,53,585,48261677,345,361542800
rule,7,1,53,585,48473099,475,375707856
rule,7,1,53,585,48822961,433,389870880
rule,7,1,53,585,48627092,375,404035936
rule,7,1,53,585,48764431,417,418198960
rule,7,1,54,596,50445031,397,446525032
rule,7,1,54,596,50602058,465,460688040
rule,7,1,54,596,50556573,330,474851064
rule,7,1,54,596,50731324,353,489014088
rule,7,1,54,596,50874998,475,517341144
rule,7,1,54,596,51517588,582,531508248
rule,7,1,54,596,51404072,395,545671264
rule,7,1,54,596,51329565,720,559834280
rule,7,1,54,596,51702866,328,588160328
rule,7,1,54,596,58270420,675,602323352
rule,7,1,55,607,59245546,480,616486376
rule,7,1,55,607,59170150,532,630649400
rule,7,1,55,607,60064061,425,658975440
rule,7,1,55,607,58994600,747,673138464
rule,7,1,55,607,59955370,500,687301728
rule,7,1,55,607,58622726,500,712879672
rule,7,1,55,607,107405987,363,25324200
rule,7,1,55,607,53147620,377,39487224
rule,7,1,55,607,53094955,778,67813272
rule,7,1,55,607,53210948,410,81976296
rule,7,1,56,618,55103989,390,96141352
rule,7,1,56,618,55264513,585,124468408
rule,7,1,56,618,55229951,423,138631672
rule,7,1,56,618,55164372,347,152794696
rule,7,1,56,618,54960192,428,166957712
rule,7,1,56,618,55430663,472,195285792
rule,7,1,56,618,54981034,427,209448816
rule,7,1,56,618,55065301,547,223611896
rule,7,1,56,618,54978999,435,251938952
rule,7,1,56,618,54883548,530,266101976
rule,7,1,57,629,57330012,320,280267032
rule,7,1,57,629,56898166,542,308593072
rule,7,1,57,629,57139306,620,322758128
rule,7,1,57,629,56871445,407,351084176
rule,7,1,57,629,63427377,545,365247200
rule,7,1,57,629,56478934,345,379410224
rule,7,1,57,629,56170280,307,407736272
rule,7,1,57,629,56361377,643,421899296
rule,7,1,57,629,58315137,507,436062320
rule,7,1,57,629,56228525,402,464388368
rule,7,1,58,640,58084934,467,478551392
rule,7,1,58,640,58178207,345,506877936
rule,7,1,58,640,58282968,360,521040960
rule,7,1,58,640,58086195,460,535204992
rule,7,1,58,640,58149224,523,563533072
rule,7,1,58,640,58284171,373,577696096
rule,7,1,58,640,59046778,345,606022256
rule,7,1,58,640,58029383,367,620185280
rule,7,1,58,640,58086175,495,634348800
rule,7,1,58,640,58267869,595,662675344
rule,7,1,59,651,60029565,368,676838368
rule,7,1,59,651,60525257,375,705166448
rule,7,1,59,651,59800770,313,716590648
rule,7,1,59,651,65352110,470,36252632
rule,7,1,59,651,60082107,627,50399864
rule,7,1,59,651,60062424,392,78696360
rule,7,1,59,651,60592585,790,92843592
rule,7,1,59,651,60158961,498,121140088
rule,7,1,59,651,60033705,417,135287304
rule,7,1,59,651,60244329,398,149434536
rule,7,1,60,662,62257576,543,177729000
rule,7,1,60,662,62246995,488,191876728
rule,7,1,60,662,62043864,658,220171192
rule,7,1,60,662,62300760,522,234318424
rule,7,1,60,662,62112704,432,262612888
rule,7,1,60,662,62063737,375,276762152
rule,7,1,60,662,62065425,360,305056856
rule,7,1,60,662,62444637,672,319204088
rule,7,1,60,662,62748456,515,347498552
rule,7,1,60,662,62094235,410,361645784
rule,7,1,61,673,64197520,383,389940744
rule,7,1,61,673,64249084,492,404088056
rule,7,1,61,673,64328881,400,432383528
rule,7,1,61,673,64149374,383,460680024
rule,7,1,61,673,64357746,348,474828264
rule,7,1,61,673,64488705,873,503126808
rule,7,1,61,673,64198802,442,517274040
rule,7,1,61,673,64358088,342,545568504
rule,7,1,61,673,64315602,897,559717768
rule,7,1,61,673,64328935,573,588012232
rule,7,1,62,684,66353053,303,602159464
rule,7,1,62,684,66812697,378,630453928
rule,7,1,62,684,66497240,380,644603192
rule,7,1,62,684,66484941,325,672898152
rule,7,1,62,684,66506359,397,701192616
rule,7,1,62,684,66459856,390,712601144
rule,7,1,62,684,69262072,500,35499912
rule,7,1,62,684,66469279,392,63794376
rule,7,1,62,684,66332879,542,77941608
rule,7,1,62,684,67254597,532,106236072
rule,7,1,63,695,68249002,410,120387384
rule,7,1,63,695,68329228,800,148681848
rule,7,1,63,695,68219590,392,176976312
rule,7,1,63,695,68217034,805,191123544
rule,7,1,63,695,68220158,382,219418008
rule,7,1,63,695,68372009,390,247712472
rule,7,1,63,695,68348471,403,261859816
rule,7,1,63,695,68253992,357,290155288
rule,7,1,63,695,68296459,445,304302520
rule,7,1,63,695,68470671,365,332599016
rule,7,1,64,706,70290319,370,360898056
rule,7,1,64,706,70702109,365,375045288
rule,7,1,64,706,70381869,410,403339752
rule,7,1,64,706,70413697,317,431634208
rule,7,1,64,706,70720139,467,445781440
rule,7,1,64,706,70293685,620,474076912
rule,7,1,64,706,70495224,592,502371376
rule,7,1,64,706,70402712,400,516518608
rule,7,1,64,706,70730346,460,544817152
rule,7,1,64,706,71361189,492,573117728
rule,7,1,65,717,72745720,442,587269040
rule,7,1,65,717,72556917,735,615564000
rule,7,1,65,717,72510512,423,643862528
rule,7,1,65,717,74397010,770,672156992
rule,7,1,65,717,72722989,502,686304224
rule,7,1,65,717,72454758,465,711847480
rule,7,1,65,717,80129408,345,35492728
rule,7,1,65,717,72590581,385,62604440
rule,7,1,65,717,72644011,983,89716152
rule,7,1,65,717,72369510,362,103274048
rule,7,1,66,728,74909059,385,130381728
rule,7,1,66,728,74739738,720,157490368
rule,7,1,66,728,74713147,387,184597992
rule,7,1,66,728,74892430,295,211705624
rule,7,1,66,728,74803619,415,238813496
rule,7,1,66,728,74637003,410,252367312
rule,7,1,66,728,74858378,385,279476448
rule,7,1,66,728,75560341,365,306584080
rule,7,1,66,728,74905049,345,333691696
rule,7,1,66,728,74994284,360,360803408
rule,7,1,67,739,76846928,385,387913072
